Semantics,Syntax,Semantic_classes_of_nouns,Pejorative,Chained,Associated_verbs,Left_context,Center,Right_context,Full_context,Author,Created,Publ_year,Left_context_tags,Right_context_tags,Verb_tags,Left_context_tags_norm,Right_context_tags_norm
Extreme,Ins verb-governed,Human + animals,yes,no,сидеть, взглянешь…  Сидишь рядом со мной , бука ,букой.   Костя поднял на нее ," А ты за это на меня и не взглянешь…  Сидишь рядом со мной бука букой.   Костя поднял на нее свои глаза, но в них она прочла такой испуг, что сама невольно отодвинулась от него.  ",Н. Э. Гейнце ,1898 ,1994 ,"[OpencorporaTag('VERB,perf,intr sing,2per,futr,indc'), OpencorporaTag('VERB,impf,intr sing,2per,pres,indc'), OpencorporaTag('NOUN,inan,masc sing,ablt'), OpencorporaTag('PREP Vpre'), OpencorporaTag('NPRO,1per sing,ablt')]","[OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,ablt'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('VERB,perf,tran masc,sing,past,indc'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,datv')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('INFN,perf,intr'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,1per sing,nomn')]","[OpencorporaTag('NOUN,inan,masc sing,gent'), OpencorporaTag('NOUN,anim,masc,Name sing,nomn'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,nomn')]"
Extreme,Ins verb-governed,Human + animals,yes,no,сидеть,  Ты вот сидишь , бык ,"быком, глаза на меня пучишь "," Ты вот сидишь бык быком, глаза на меня пучишь, а никто тебя не боится ― через все видать, что ты добрый, что ты страх только для вида напускаешь…  ",Виль Липатов ,1967-1968 ,1983 ,"[OpencorporaTag('NPRO,2per sing,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('VERB,impf,intr sing,2per,pres,indc')]","[OpencorporaTag('NOUN,anim,masc sing,ablt'), OpencorporaTag('NOUN,inan,masc sing,gent'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,1per sing,accs'), OpencorporaTag('VERB,impf,tran sing,2per,pres,indc')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NPRO,2per sing,nomn'), OpencorporaTag('PRCL'), OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('NOUN,inan,masc plur,gent'), OpencorporaTag('PREP'), OpencorporaTag('NPRO,1per sing,nomn'), OpencorporaTag('INFN,impf,tran')]"
Extreme,Ins verb-governed,Human + animals,no,no,стать, отъѣлся на острожныхъ-то калачахъ ― , быкъ ,быкомъ сталъ.  ," Посадили Прошку въ острогъ; сидитъ годъ, сидитъ другой, отъѣлся на острожныхъ-то калачахъ ― быкъ быкомъ сталъ.  ",П. И. Мельников-Печерский ,1857 ,1857 ,"[OpencorporaTag('VERB,impf,intr masc,sing,past,indc'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,anim,masc,Fixd sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc,Fixd sing,nomn')]","[OpencorporaTag('NOUN,anim,masc,Fixd sing,nomn'), OpencorporaTag('NOUN,anim,masc,Fixd sing,nomn')]","[OpencorporaTag('INFN,perf,intr')]","[OpencorporaTag('INFN,impf,intr'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,anim,masc,Fixd sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc,Fixd sing,nomn')]","[OpencorporaTag('NOUN,anim,masc,Fixd sing,nomn'), OpencorporaTag('NOUN,anim,masc,Fixd sing,nomn')]"
Extreme,Ins verb-governed,Concrete,no,no,вздуться, так что на сером тулуп , гора ,"горой вздулся, ― а на нем "," Он бы за тем не очень погнался, что ему на первый раз поиграли в два смычка на кожаном гудке, причем мишка с отборным товарищем исправляли должность ката и, присев на корточки, надев рукавицы и засучив рукава, отсчитали серому честно и добросовестно сто один по приговору, так что на сером тулуп гора-горой вздулся, ― а на нем шкура, правда, и не черного соболя, да своя  , ― ну, это бы, говорю, все ничего, да ему то обидно было, что и вперед не велели таскать сайгаков, а на спрос: ""Чем ему кормиться?""  ",В. И. Даль ,1836 ,1961 ,"[OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Qual neut,sing,loct'), OpencorporaTag('NOUN,inan,masc sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('ADJS,Qual masc,sing')]","[OpencorporaTag('INFN,perf,intr')]","[OpencorporaTag('CONJ'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Qual masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('CONJ'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Subx,Qual masc,sing,nomn')]"
Extreme,Ins verb-governed,Concrete,no,no,изобразить, какой-то вершник в латах и , гора ,"горой головы зрителей, с подписью "," Власов тряхнул его раза два и с замечанием: ""Малое толико движение дает"" ― поставил опять на место и приткнул сбоку дорожным, розовой лайки, кисетом своим, на котором изображен был какой-то вершник в латах и гора-горой головы зрителей, с подписью: турнил На художническом произведении, на кисете этом, не взыщите за отступление, употреблено было всуе имя одного почтенного московского цензора.  ",В. И. Даль ,1839 ,1961 ,"[OpencorporaTag('ADJF,Apro femn,sing,gent'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn plur,loct'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('NOUN,anim,GNdr,Ms-f,Pltm,Surn plur,nomn'), OpencorporaTag('NOUN,anim,masc plur,gent'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,ablt')]","[OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('ADJF,Apro femn,sing,gent'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,masc plur,gent'), OpencorporaTag('NOUN,anim,masc sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn')]"
Extreme,Ins verb-governed,Concrete,yes,no,топорщиться,   Дома , гора ,"горой топорщились и чванились, словно ","  Дома гора горой топорщились и чванились, словно откормленные свиньи.  ",Андрей Белый ,1901 ,1989 ,"[OpencorporaTag('NOUN,inan,masc sing,gent')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('VERB,impf,intr plur,past,indc'), OpencorporaTag('CONJ'), OpencorporaTag('VERB,impf,intr plur,past,indc'), OpencorporaTag('CONJ')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,masc sing,accs')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('CONJ')]"
Extreme,Ins verb-governed,Concrete,no,no,подвигаться,"  Покачиваясь, скрипя, ", гора ,горой подвигается наметанный на арбу ," Покачиваясь, скрипя, гора горой подвигается наметанный на арбу хлеб.  ",А. С. Серафимович ,1909 ,1980 ,"[OpencorporaTag('GRND,impf,intr pres'), OpencorporaTag('GRND,impf,intr pres')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('VERB,impf,intr sing,3per,pres,indc'), OpencorporaTag('PRTF,perf,tran,past,pssv masc,sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,accs')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('INFN,impf,intr'), OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('INFN,impf,tran'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn')]"
Extreme,Ins verb-governed,Concrete,yes,no,лежать,"  Чиркну спичкой, лежит он ", гора ,"горой, лицо с подушку, и "," Чиркну спичкой, лежит он гора горой, лицо с подушку, и глаз один смотрит, ― сам спит, а глаз смотрит…  ",А. С. Серафимович ,1913 ,1980 ,"[OpencorporaTag('VERB,perf,intr sing,1per,futr,indc'), OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('VERB,impf,intr sing,3per,pres,indc'), OpencorporaTag('NPRO,masc,3per,Anph sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,accs'), OpencorporaTag('CONJ')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('INFN,perf,intr'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('NPRO,masc,3per,Anph sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,neut sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ')]"
Extreme,Ins verb-governed,Concrete,no,no,намести, ворочает.  Вокруг березы снегу намело , гора ,горой.  В снегу чуть не ," Кричать ― не кричит, а башкой ворочает.  Вокруг березы снегу намело гора ― горой.  В снегу чуть не по горло провалился Федюнька и лопаткой на филина машет.  ",П. П. Бажов ,1940 ,1986 ,"[OpencorporaTag('VERB,impf,tran sing,3per,pres,indc'), OpencorporaTag('ADVB'), OpencorporaTag('NOUN,inan,femn sing,gent'), OpencorporaTag('NOUN,inan,masc sing,loc2'), OpencorporaTag('VERB,perf,tran neut,sing,past,indc')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,loc2'), OpencorporaTag('ADVB'), OpencorporaTag('PRCL')]","[OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('INFN,impf,tran'), OpencorporaTag('ADVB'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('ADVB'), OpencorporaTag('PRCL')]"
Extreme,Ins verb-governed,Concrete,no,no,ползти, неживая.  Снегу около нее намело , гора ,горой.  Клубочек подкатился к этой ," Посредине пустоплесья береза старая, будто и вовсе неживая.  Снегу около нее намело гора-горой.  Клубочек подкатился к этой березе да вокруг нее и кружится.  ",П. П. Бажов ,1940 ,1986 ,"[OpencorporaTag('ADJF femn,sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,loc2'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,datv'), OpencorporaTag('VERB,perf,tran neut,sing,past,indc')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro,Subx,Anph femn,sing,gent')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('ADJF masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,nomn'), OpencorporaTag('INFN,perf,tran')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('PREP'), OpencorporaTag('ADJF,Apro,Subx,Anph inan,masc,sing,accs')]"
Extreme,Ins verb-governed,Concrete,yes,no,ползти,  Дальше и вовсе , гора ,"горой ползет, и лапти у "," Дальше и вовсе гора-горой ползет, и лапти у него, может, по пуду, а то больше.  ",П. П. Бажов ,1942 ,1986 ,"[OpencorporaTag('COMP,Qual'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('VERB,impf,intr sing,3per,pres,indc'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc plur,nomn'), OpencorporaTag('PREP')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('ADJF,Qual inan,masc,sing,accs'), OpencorporaTag('CONJ'), OpencorporaTag('ADVB')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,inan,masc sing,nomn'), OpencorporaTag('PREP')]"
Extreme,Ins verb-governed,Concrete,yes,no,стать, сам глаза закрыл и стал , гора ,горой.  ," Утешил ты меня, утешил, ― говорит старый богатырь, а сам глаза закрыл и стал гора горой.  ",П. П. Бажов ,1944 ,1986 ,"[OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc sing,gent'), OpencorporaTag('VERB,perf,tran masc,sing,past,indc'), OpencorporaTag('CONJ'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc')]","[OpencorporaTag('NOUN,inan,femn sing,ablt')]","[OpencorporaTag('INFN,perf,intr')]","[OpencorporaTag('ADJF,Apro masc,sing,nomn'), OpencorporaTag('NOUN,inan,masc plur,gent'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,perf,intr')]","[OpencorporaTag('NOUN,inan,femn sing,nomn')]"
Extreme,Ins verb-governed,Concrete,yes,no,выйти," говорил про обручив, а вышел ", гроза ,"грозой, и Княжна словно не "," ― Князь говорил про обручив, а вышел гроза грозой, и Княжна словно не своя!..»  ",А. Ф. Вельтман ,1837 ,1985 ,"[OpencorporaTag('VERB,impf,tran masc,sing,past,indc'), OpencorporaTag('PREP'), OpencorporaTag('GRND,perf,tran past'), OpencorporaTag('CONJ'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('PRCL')]","[OpencorporaTag('INFN,perf,intr')]","[OpencorporaTag('INFN,impf,tran'), OpencorporaTag('PREP'), OpencorporaTag('INFN,perf,tran'), OpencorporaTag('CONJ'), OpencorporaTag('INFN,perf,intr')]","[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('NOUN,anim,femn sing,nomn'), OpencorporaTag('CONJ'), OpencorporaTag('PRCL')]"
Extreme,Ins verb-governed,Concrete,yes,no,сойти,   , Гроза ,грозой сошел Светославич с крыльца ,"  Гроза грозой сошел Светославич с крыльца; голова его кружится, очи горят.  ",А. Ф. Вельтман ,1837 ,1985 ,[],"[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('VERB,perf,intr masc,sing,past,indc'), OpencorporaTag('NOUN,anim,masc,Patr sing,nomn'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,neut sing,gent')]","[OpencorporaTag('INFN,perf,intr')]",[],"[OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('INFN,perf,intr'), OpencorporaTag('NOUN,anim,masc sing,gent'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,neut sing,nomn')]"
Extreme,Ins verb-governed,Concrete,no,no,бороться,  Здесь Россия , грудь ,грудью боролась с половиной Западной ," Здесь Россия грудь грудью боролась с половиной Западной Европы, гораздо более культурной, лучше ее вооруженной, богатой и многочисленной, и война была страшная, грандиозная, хотя и сосредоточившаяся на ничтожном пространстве земли.  ",Е. А. Соловьев-Андреевич ,1895 ,1897 ,"[OpencorporaTag('ADVB,Prdx'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('VERB,impf,intr femn,sing,past,indc'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,ablt'), OpencorporaTag('ADJF,Qual femn,sing,gent')]","[OpencorporaTag('INFN,impf,intr')]","[OpencorporaTag('ADVB,Prdx'), OpencorporaTag('NOUN,inan,femn,Sgtm,Geox sing,nomn')]","[OpencorporaTag('NOUN,inan,femn sing,accs'), OpencorporaTag('INFN,impf,intr'), OpencorporaTag('PREP'), OpencorporaTag('NOUN,inan,femn sing,nomn'), OpencorporaTag('ADJF,Qual masc,sing,nomn')]"
